ID,m/z,rt(s),Name,adduct,HMDB,KEGG,SuperClass,Class,SubClass,HT_1,HT_2,HT_3,HT_4,HT_5,LT_1,LT_2,LT_3,LT_4,LT_5,MT_1,MT_2,MT_3,MT_4,MT_5,QC_1,QC_2,QC_3,HT_mean,MT_mean,LT_mean,QC_mean,log2FC_HT_vs_LT,log2FC_MT_vs_LT,log2FC_HT_vs_MT,p_HT_vs_LT,p_MT_vs_LT,p_HT_vs_MT
M618T425,618.08114,424.509,ADP-ribose,(M+CH3COO)-,HMDB0001178,C00301,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Purine nucleotide sugars,119821.064073322,140322.591945567,126492.028670879,113042.116767968,131951.713268558,50661.8772131957,46855.2254353469,49157.061753931,47712.3714608248,41252.2344714856,58642.4208331555,60478.6706928574,63505.7589466211,60822.2254603799,60357.1860093011,79454.9243007913,79584.4976907125,79878.5662542463,126325.9029452588,60761.25238846299,47127.7540669568,79639.32941525003,1.4224824656421013,0.36656780828684743,1.0559146573552542,2.4835365229592566e-07,6.116557396869221e-05,7.802102786892071e-07
M115T69,115.03952,69.225,Alpha-ketoisovaleric acid,[M-H]-,HMDB0000019,C00141,Organic acids and derivatives,Keto acids and derivatives,Short-chain keto acids and derivatives,310989.67922572,435127.749859837,447958.664658336,420989.272360523,327914.991174871,210211.659552246,194492.816557689,191828.622666631,190796.743845861,120747.558713444,322523.93978057,330928.336629225,220590.106167194,319316.614784698,307534.122394194,242656.48235636,242438.191629929,265022.69564942,388596.0714558574,300178.6239511762,181615.48026717422,250039.12321190303,1.0973799067329166,0.7249309290380439,0.37244897769487273,0.00022313800428119576,0.0016732032341562036,0.035871534468747836
M114T167,114.0904,166.86,Aminocaproic acid,(M+H-H2O)+,HMDB0001901,C02378,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,282355.16363527,299505.327153543,276171.297811086,269937.124101364,272423.257669337,86151.5250331378,117552.793433892,117677.025002994,119143.857313651,85369.7302249591,115052.286181043,110958.969673855,117472.300813736,113924.054845982,110671.598711362,160538.586412435,163327.145796947,163332.896118806,280078.43407412,113615.8420451956,105178.98620172679,162399.54277606265,1.412975839117858,0.11131649659429872,1.3016593425235592,8.026067549638094e-08,0.3244490148715959,1.414880378861033e-09
M77T165,77.03776,164.805,Aniline,[M+H-NH3]+,HMDB0003012,C00292,Benzenoids,Benzene and substituted derivatives,Aniline and substituted anilines,19537.2065751226,29355.6068411128,18102.0313623426,19857.723228924,30225.1557400267,7037.64205472057,14530.8695892187,15307.2455003118,13771.2945572316,5991.10584101767,7334.10174047967,7625.29071668568,9211.91807459812,7311.57024498921,6135.32454787148,12909.069071929,12151.7228297052,12901.5434051752,23415.54474950574,7523.641064924831,11327.631508500068,12654.111768936467,1.047554618268661,-0.590278924824308,1.637833543092969,0.006276408358982098,0.10021675556871047,0.0003402394622722358
M584T193,584.41353,193.25,Antheraxanthin,[M]+,HMDB0036582,C08579,Lipids and lipid-like molecules,Prenol lipids,Tetraterpenoids,20546.5139787079,24022.95143345,24500.3967984577,24810.6547210386,26274.1565773282,4885.38966258787,3995.72348360738,4925.22242570342,4217.5965156015,3759.99654067604,4781.01306109275,7256.45950401095,5972.1658791452,5088.90662117499,6216.87733129884,13072.0926463594,12742.7863734706,12748.8428303375,24030.934701796483,5863.084479344546,4356.785725635242,12854.573950055834,2.463285632641701,0.42831062720967755,2.0349750054320235,3.876160699706409e-08,0.016419824526042164,1.2236033915135976e-07
M621T248,621.32505,247.5055,Antipain,[M+OH]-,,,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",18572.8305825226,19781.6822757287,17637.9705407409,16540.260379453,17364.4553260184,7870.53664511221,5826.45796197273,7117.36624698016,8332.22508479517,8698.90252125171,8125.97614896684,9616.59921559581,7295.14606536521,8103.24656105544,7678.79621420451,10382.851817183,10629.1490791336,10630.1412714376,17979.439820892723,8163.9528410375615,7569.097692022396,10547.380722584734,1.24804448774959,0.10913263482962914,1.1389118529199609,7.280779918547638e-07,0.382699927652401,5.240535942126199e-07
M662T217,662.32398,217.1985,Apicidin,[M+K]+,,,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",21214.0168397955,24945.5713189421,21562.0013348158,19523.892960049,21349.4616279039,47179.6881491774,41859.4201572836,47966.3540243883,43946.7317205757,43035.266520745,22720.4987751747,22796.8545738791,22734.9222040237,22157.4286957295,20870.6005523474,27671.4002243211,28255.7993521166,28256.0215143654,21718.98881630126,22256.060960230876,44797.492114434004,28061.073696934367,-1.0444268127115062,-1.0091870752957908,-0.03523973741571546,2.8551199888823106e-07,8.718731087088081e-08,0.5899801031866252
M295T160_1,295.06988,160.366,Arbutin,[M+Na]+,HMDB0029943,C06186,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,12517.9367984074,19081.8378328432,10174.2013969783,9969.93292780166,15591.915296887,5880.67838461316,6458.49773175588,1259.96604200345,7229.34106006346,6297.01806204435,18882.1139290844,13008.1100554462,11063.1349540518,10150.6130209108,15501.6494332186,11395.5116843246,11735.8762905355,11407.7731880166,13467.164850583513,13721.124278542362,5425.10025609606,11513.0537209589,1.3115656758656373,1.3385162287094965,-0.026950552843859128,0.004200785944011971,0.002447657954347259,0.91648722873719
M289T490,289.14698,489.942,Arg-Asn,[M+H]+,,,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",15577.1202233231,12870.7749319122,14805.5985632598,12301.6865506679,10696.5844452219,5124.89993037154,7023.16620629812,4302.53107037047,4766.91977045387,2664.31941635499,4938.6493008396,6416.89117651337,3362.99917299217,6305.5041298595,5616.60890277285,11086.8823073825,12515.4597303463,11113.3587576507,13250.35294287698,5328.130536595498,4776.367278769798,11571.900265126498,1.471851965151997,0.1576843783328591,1.3141675868191378,6.662946828709262e-05,0.5555650440126624,6.206181320021488e-05
M290T413,290.15116,412.623,Arg-Asp,(M+H)+,,,,,,1367.58227819058,10569.6137168008,1516.98494949695,8696.10476864499,9919.33481658612,2133.17482559318,4635.41921633406,1556.08417933324,1612.62207269209,4536.66270183217,6961.90986876803,6444.17659167533,5702.11140388597,6393.84509793844,6698.93919836692,2491.01554113924,2401.79357160843,3562.96301914446,6413.924105943888,6440.196432126938,2894.7925991569477,2818.59071063071,1.1474739188744603,1.1533704111090706,-0.005896492234610633,0.14310439441825543,0.001250038901043922,0.9901498104215006
M291T454,291.12917,453.629,Argininosuccinic acid,[M+H]+,HMDB0000052,C03406,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",8827711.08397716,10526573.3101876,10055983.8499524,9610771.78498845,9279243.37475961,3208193.06223897,3070896.006557,3069950.18395917,3019973.36014445,2888337.16829991,4636027.73251087,4412711.70977143,4355646.74466028,4432778.01343519,4356160.36352052,5901715.58314488,5901633.76793061,5843162.51229367,9660056.680773044,4438664.912779657,3051469.9562398996,5882170.621123053,1.6625269445321194,0.5406212657502572,1.1219056787818622,1.9074625194959343e-08,6.012676699341233e-08,1.2141721138820778e-07
M288T353_2,288.20094,352.768,Arg-Leu,[M+H]+,,,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",38765.6121185991,63374.1361851369,39748.764237333,85746.1810467277,39105.5375343058,24277.8530465833,17705.0917307413,20785.7982672638,20805.5814696886,16076.6245109073,32489.7942905126,24702.1579963505,24243.4256401507,24704.5986961718,22302.7882222086,25429.7669041118,24609.1328377695,25443.108013441,53348.0462244205,25688.552969078843,19930.189805036858,25160.6692517741,1.4204346433977255,0.36615395038248366,1.0542806930152422,0.007714078135716477,0.0341505399980971,0.019721138230791947
M337T453,337.17045,452.588,Arg-Tyr,M+,,,,,,913892.734097779,1279853.30868786,1193622.87270123,1177409.81200308,755333.589107873,2129462.64063854,1410336.60615177,1366770.70957813,1758043.04555492,1275837.87790672,702195.37188656,753713.186620276,758941.649664478,830000.958750615,744384.792604641,968770.672617015,968753.257199243,989200.156854871,1064022.4633195645,757847.191905314,1588090.1759660162,975574.695557043,-0.5777637785103026,-1.0673129537993047,0.48954917528900216,0.02273365801354066,0.0008158194938365329,0.016007353337965373
M324T74_1,324.04868,73.5285,Aristolochic acid,[M+H-H2O]+,,C08469,Benzenoids,Phenanthrenes and derivatives,Aristolochic acids and derivatives,54110.2571212469,54521.5883213413,42659.96439145,61632.6194440975,46328.4363776367,21278.5440670331,34139.7292933544,30848.1457899755,29832.6643220632,22079.83929942,51630.2684859178,56347.067848366,68958.5539972073,51133.3495848861,67266.2808086642,45047.750341969,45097.2089507769,47804.7353487458,51850.57313115448,59067.10414500828,27635.784554369242,45983.231547163894,0.9077979869598913,1.095789534996501,-0.18799154803660956,0.0004168490950362619,0.00012922238079439416,0.19224334980485752
M597T132,597.39953,131.863,Astaxanthin,[M+H]+,HMDB0002204,C08580,Lipids and lipid-like molecules,Prenol lipids,Tetraterpenoids,1298.26750033713,2432.66318933503,1738.84285136725,2546.22074674002,1441.72548796155,6375.49418791543,6258.5306437368,3860.05436784068,6409.8943205155,4512.47479006543,3682.02469157862,3395.05171191543,3033.85799566686,3911.96518564624,2722.21823197937,4258.14587317858,4536.07870457521,4536.78623901244,1891.543955148196,3349.0235633573043,5483.289662014768,4443.67027225541,-1.5349779636894154,-0.7111335282850929,-0.8238444354043226,0.0003181444900222456,0.006287912573563278,0.002369416634364338
M503T255,503.1821,255.262,"Benzenepropanoic acid, 5-(3-carboxybenzoyl)-2-[[(5e)-6-(4-methoxyphenyl)-5-hexen-1-yl]oxy]-",[M+H]+,,,Benzenoids,Benzene and substituted derivatives,Benzophenones,11009.218236451,15249.7537519508,60985.9302385827,35732.5598452843,26863.4283347955,11253.332427031,6062.19089040609,5287.63161221649,2635.34074507934,4185.21180297246,9541.70290413789,6325.15300266725,6843.93915464208,6570.33001148842,7760.57153327593,13585.5410477254,12602.8035031522,13594.2363190849,29968.178081412858,7408.339321242313,5884.741495541076,13260.860289987499,2.348183432858227,0.3321207256481309,2.016062707210096,0.02823558470796364,0.3612971797082037,0.03515409245239223
M464T126,464.38497,126.345,"Bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate",[M+H-NH3]+,,,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,4931.82056555314,5292.85212464816,5730.86780932671,4157.35233481966,5317.81465957216,99.1955003722681,791.657699886269,1085.98333310255,477.160921071152,37.8930469610216,610.179002143698,727.342585340335,495.706246221824,709.498356732963,579.163520372795,2365.76647664555,2280.49010880661,2280.8234798476,5086.141498783965,624.3779421623229,498.37810027865214,2309.0266884332536,3.3486507634704776,0.3245957798364152,3.0240549836340627,7.230922420758513e-07,0.5557061641998877,1.7069527669866287e-07
M391T246,391.10224,245.864,Bisanhydrorutilantinone,[M-H]-,,,Benzenoids,Naphthacenes,Tetracenequinones,16382.4013814917,25100.9593964772,18248.1898029564,15836.3599410331,20469.0902695793,7181.25341252283,5888.11189027288,7067.61465756747,5734.53488921891,7219.78696908686,5044.78265095687,6804.8917292101,4242.25952146288,5417.17119308812,5987.37082461011,7207.28725636691,7566.65300828423,7101.38354397732,19207.40015830754,5499.295183865615,6618.260363733791,7291.774602876154,1.5369954395041892,-0.26716097356505725,1.8041564130692462,8.047511387489347e-05,0.07395727335645709,4.8110388034270485e-05
M497T328,496.98223,328.344,"Butanoic acid, 4-(2,4-dichlorophenoxy)-",[2M-H+2i]-,,C14404,Benzenoids,Benzene and substituted derivatives,Halobenzenes,11369.7632858809,16984.508971252,14066.5119261802,13009.7250696757,13043.744537982,4144.60197881548,2458.65196690968,2650.2577364626,2644.40131038135,4145.68958629476,5795.32305415376,6019.20580154694,6779.42807825176,7818.42021406845,6938.07964583436,8180.192441395,7991.94970883363,8179.64596211567,13694.850758194158,6670.091358771055,3208.720515772774,8117.262704114767,2.0932192998462233,1.0554751176259811,1.037744182220242,6.182222214027691e-06,0.0001733434309574313,0.00010704874322858997
M137T127,137.04465,126.725,Capsazepine,[M+H-C11H13ClSN2]+,,,,,,51381.832957527,61950.9814926015,49754.4946591276,50541.165005401,51044.608271079,19501.0318675735,24577.5292192876,27669.7945127358,26831.1401997592,20801.4793472015,40135.1592881283,39200.6676094885,40333.0687292656,41071.9797554089,40442.2140505266,38300.7416081005,38803.3116545108,38802.9251548631,52934.616477147225,40236.617886563574,23876.19502931152,38635.65947249147,1.1486053661362379,0.752911532333484,0.3956938338027542,6.206954907155655e-06,8.794573399112499e-06,0.0005453665680274808
M481T357,481.14477,357.403,Catalposide,[M-H]-,,C09775,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,14313.8355756185,14394.391899157,18671.1519570434,13387.5887820724,16574.9610047471,35235.8237261584,30140.4150990724,34014.8082909225,29325.0008714535,31691.5927944647,22878.579671413,16452.5695564758,29678.7695710991,31328.7133681873,28333.3296978721,12960.637886336,16863.0840675954,15775.9750562249,15468.38584372768,25734.39237300946,32081.528156414297,15199.899003385433,-1.0523719121224813,-0.3180340543642017,-0.7343378577582795,3.4670186391929613e-06,0.06305140793480447,0.007389140919746169
M467T64,467.29493,63.7865,Cephaeline,[M+H]+,,C09390,,,,44636.2474354205,49877.6350362023,35954.8452887689,43458.2176534355,51991.020505009,122995.333845011,74686.3304477312,82302.0693776966,76316.3522579666,114692.776710862,62076.8727978171,51748.171771809,53633.7305372478,49031.3520971607,48279.8167558369,52839.7948031045,52968.3434008902,52961.6618932132,45183.59318376724,52953.9887919743,94198.57252785348,52923.266699069296,-1.059889579427048,-0.8309539087241667,-0.22893567070288123,0.0017032706821042873,0.004416196866040171,0.07114825469877872
M567T207,567.31037,207.332,Chenodeoxycholic acid 24-acyl-.beta.-d-glucuronide,[M-H]-,,,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroidal glycosides,4475.26492287775,5272.88713832132,4386.1881634719,4094.89106484844,4622.13700943528,46701.8603165481,39542.4818840456,39217.7631057324,42641.7721795328,43589.6637634019,5373.26516948112,3889.46600850442,4909.56120650276,4908.08287367636,3776.25481812643,16917.0531780311,16547.4285573128,16553.3550374136,4570.273659790938,4571.326015258218,42338.70824985216,16672.61225758583,-3.2113432344695707,-3.211011149060201,-0.00033208540936979856,3.7681078604450295e-09,4.250469225094669e-09,0.9977983886603016
M465T90,465.30824,90.4095,Cholesterol 3-sulfate,(M-H)-,,,,,,16968.2115805776,17993.4243621519,21334.2970567431,22985.6581331232,22117.8608600074,4551.05639994998,6820.82303058713,8630.14641097855,7542.80109670537,5971.35207250634,10768.7201064321,12330.8426066192,12584.28920734,11317.4334978032,9830.12300631792,13496.8062027424,13003.3068460807,13034.1904576568,20279.890398520638,11366.281684902484,6703.235802145474,13178.101168826632,1.5969761951641832,0.7617424988946636,0.8352336962695198,9.141727186809374e-06,0.0006210409701087941,0.00012147676117417775
M465T154,465.32891,154.055,Cholesteryl sulfate,[M-H]-,HMDB0000653,C18043,Lipids and lipid-like molecules,Steroids and steroid derivatives,Cholestane steroids,6895.45948272172,8162.55245743791,8240.41557704808,14709.5942916424,9027.37200821575,2012.38587294868,2969.43165991304,3559.72138038494,3400.59637422565,2284.98475340806,5504.48954800074,5341.09578452827,5407.60369889613,4019.58721343582,4580.92954160364,5519.60049464088,5447.05964600555,5446.27547467126,9407.078763413174,4970.74115729292,2845.4240081760736,5470.978538439231,1.7247495541241362,0.8046006034323253,0.9201489506918108,0.0015825215657371003,0.0009623553394920207,0.01317691256161618
M280T193,280.05923,192.577,Cidofovir,[M+H]+,HMDB0014513,C06909,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,148079.00581324,166608.544539919,29693.8768104586,85578.2823384946,116683.729958177,31009.749102275,59420.7485397763,92791.4998631768,89453.0581566364,90918.9805465429,187278.590397021,201239.767794366,210015.945275373,207203.871637732,211022.766141659,114978.604919463,111834.53849819,111841.802512486,109328.68789205785,203352.1882492302,72718.80724168147,112884.981976713,0.5882649298325275,1.4835673296037368,-0.8953023997712095,0.21347220341251655,7.583201034374362e-06,0.0050975773014414446
M154T46,154.02585,45.5425,Citrazinic acid,[M-H]-,,,Organoheterocyclic compounds,Pyridines and derivatives,Pyridinecarboxylic acids and derivatives,23335.0324315224,27649.8134685516,21922.7123958012,22580.3128561843,24512.3566107706,85573.7673460101,40832.8807564306,40671.3764453935,44572.0619357344,92387.6076569621,25526.4873839218,29996.4060063864,26924.647307807,21087.8011246334,21311.6541110432,30212.0600433381,28647.8358053175,30213.5166898443,24000.04555256602,24969.39918675836,60807.53882810613,29691.1375128333,-1.3411766683125639,-1.2840550383912703,-0.057121629921293694,0.013225837692742297,0.01549337741867975,0.6371509354818923
M172T41,172.05931,40.594,Crimidine,[M+H]+,,C19138,Organic nitrogen compounds,Organonitrogen compounds,Amines,41949.0228262439,49973.0558001938,53274.1211127178,35762.6731055573,51749.3486025054,66434.6724567624,63026.9276411269,77465.3738145965,86412.193799334,60968.1227135855,29197.9605746986,34649.4765236886,31785.9015845784,32889.1039138655,31217.8273692904,45423.8669094362,45476.2567438546,44153.585815882,46541.64428944364,31948.0539932243,70861.45808508106,45017.90315639093,-0.6064683318624629,-1.1492482968780628,0.5427799650156,0.003195045126470515,4.617213510879548e-05,0.0028677444140059695
M550T192,550.42931,191.501,Crocoxanthin,[M]+,,,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,42753.1182363401,44448.2870669348,44617.3803664866,40215.9354742908,46175.7760406023,11486.0078863357,10839.8111482427,14036.4959113656,12035.5121555805,11328.6945368899,13025.058882981,13438.1404054612,13629.8042130898,13043.898558216,13351.8880848695,23404.5072167559,23398.3866496628,22855.4898008193,43642.09943693092,13297.758028923501,11945.30432768288,23219.461222412665,1.8691891828457459,0.15472713923787182,1.714462043607874,3.383145633220921e-09,0.04464635663439184,1.7718285792995308e-09
M304T203,304.05692,202.934,Cyanofenphos,[M+H]+,,C18973,Benzenoids,Benzene and substituted derivatives,Phenylphosphonothioates,10697.1668142263,6630.40110993613,8327.6234901914,6050.24948407916,9896.80089765024,7313.99290631765,4679.80574455657,6225.25322996253,5620.18811276279,5918.08765048724,14628.6333047326,11121.069116504,12643.0178708811,10834.3055975621,11129.768445404,9565.3055665718,9564.32989493615,9862.25199947088,8320.448359216647,12071.358867016761,5951.465528817355,9663.962486992945,0.4833472924601472,1.0201483317794466,-0.5368010393192996,0.04449534343915879,7.953352088054762e-05,0.011371940717795162
M208T48_2,208.09568,48.0605,Cyclocytidine,[M+H-H2O]+,,,Organic oxygen compounds,Organooxygen compounds,Ethers,41508.5613961357,53485.3974800975,41597.2085324882,41308.779467335,35119.370536281,18861.9593630531,16640.2087916643,22859.3714266054,22151.0496220679,19630.6895172187,18654.5853627438,19301.3144315919,19784.649783295,16103.9975972653,13928.8243348112,29107.0111824645,31165.4191068902,29125.7653540072,42603.86348246748,17554.674301941443,20028.655744121883,29799.398547787296,1.0888805028213528,-0.19020021506490203,1.2790807178862549,0.00010491456534865597,0.15629946261989788,4.928761444705091e-05
M487T384,487.18844,383.638,Cytarabine,[2M+H]+,HMDB0015122,C02961,,,,78261.5019245546,85103.0222769729,79268.0403831483,77613.2071301673,81283.3637199844,35732.5152523528,32400.2530521662,32892.3504530139,30217.7522608723,42422.7584181698,47407.5964935438,55302.0082563357,41427.4301415315,55898.4929429178,43623.4861577313,66151.2435163147,61330.3795254542,66147.6075148747,80305.82708696551,48731.80279841203,34733.12588731501,64543.076852214544,1.2091688489318737,0.4885394082994116,0.7206294406324621,8.650998090396198e-08,0.004911164920779585,1.0706542504783294e-05
M125T364,125.02319,363.914,D(-)-beta-hydroxy butyric acid,(M+Na-2H)-,,,,,,27830.0593231701,22976.3962358818,24725.4232828551,26619.6282636092,21261.331343157,51734.7416968712,55534.5265425774,56795.6379685398,51429.2065720771,57150.7255300419,45878.4063545995,37165.0086210297,44049.1200193182,40186.9173558975,39654.2217034104,37829.0652700037,38307.4921910432,37829.4886840862,24682.567689734642,41386.73481085106,54528.967662021474,37988.682048377705,-1.1434983674692802,-0.3978460092041263,-0.7456523582651541,1.20302583491883e-07,0.0001743198427793672,2.8909420543912954e-05
M305T123,305.11154,123.328,D-Biotin,(M+CH3COO+2H)+,HMDB0000030,C00120,,,,118254.742855451,131936.493883752,167898.126951802,155941.153755463,129707.955901117,310679.717595859,282593.256600305,250354.541363633,248794.391697321,201012.211989501,121851.211594845,119198.529556489,114652.267275133,120174.997544586,109818.083872899,170180.931538801,176992.992839693,176859.896103484,140747.694669517,117139.0179687904,258686.82384932382,174677.94016065935,-0.878090607019595,-1.1429781286921816,0.2648875216725866,0.0004336696410314967,6.069446961688972e-05,0.03634993169497012
M453T215,453.3413,214.967,Deacylgymnemic acid,[M+H-C6H14O9]+,,,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,36693.5386090472,46055.0651807681,37543.2158518341,39152.0702226674,39553.4951328104,11847.5411115453,12321.9022240833,15024.0641722525,11944.8442182299,10367.8855251322,19050.3709237,16026.5426139004,16235.0548008454,15008.2131042515,14554.551280147,24364.9441277177,23547.762200141,23543.9029312392,39799.47699942544,16174.94654456886,12301.247450248642,23818.86975303263,1.693863821188291,0.39492823474838407,1.298935586439907,3.555796327559787e-07,0.0074702638535294515,1.2020342851723264e-06
M321T199,321.05815,199.329,Diclazepam,[M+H+2i]+,,,Organoheterocyclic compounds,Benzodiazepines,"1,4-benzodiazepines",27315.8776007735,14237.8799910348,25273.4132301691,33457.1927255106,11739.0030181523,88576.9158873786,92930.0609664239,100732.41924178,103206.663339633,86936.5352860946,38401.8617316241,17122.1561674207,42042.0491527481,47133.7706211075,39942.0360744935,38315.0203572888,33042.0931627764,37848.5346354871,22404.67331312806,36928.37474947878,94476.51894426203,36401.88271851744,-2.0761069973128925,-1.3552022423900312,-0.7209047549228612,7.282744192625942e-07,1.3027496871903635e-05,0.05866383292963075
M328T203,328.09872,203.274,Diclobutrazol,[M+H]+,,C11235,Benzenoids,Benzene and substituted derivatives,Phenethylamines,22059.1228304912,26449.5564978336,79289.2433356569,47939.9231467005,39516.4756758145,25805.1032627612,17426.541175001,16621.9171559449,8795.17707583248,10326.5316873946,25224.4028180812,21606.0372531677,18442.0818682701,17835.3397703248,18951.0325271935,26227.602545317,28221.4574339878,26913.5693345844,43050.86429729934,20411.77884740746,15795.054071386836,27120.87643796307,1.4465115013485739,0.3699083823603046,1.0766031189882694,0.03309348455301356,0.20111338721994132,0.05828846129663036
M189T164,189.07449,163.6305,"Dihydro-4,4-dimethyl-2,3-furandione",(M+CH3COO+2H)+,,,,,,24304.2741282986,30898.7824619904,26591.2464084402,23368.2732489125,25071.0687914196,56929.2649445559,60362.9935347055,71213.9089152898,66262.7111310738,52682.5981891024,45176.8058432807,44322.9002729955,41732.3940292561,44782.6199602859,41808.2900591507,42251.9963837895,42166.4381126175,42251.9559110481,26046.72900781226,43564.60203299378,61490.29534294547,42223.4634691517,-1.2392246027253775,-0.49719271829112016,-0.7420318844342573,8.580066283253033e-06,0.0007211507606768675,2.889291530988343e-06
M113T285,113.0351,285.088,Dihydrouracil,[M-H]-,HMDB0000076,C00429,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,67100.5690990841,72843.6788632895,61010.0178692787,65489.9799108548,63646.9769438206,21772.4744208932,15415.0605703075,25323.375987881,15420.7247742835,15649.2280350408,27310.9471789257,28395.0280999833,29602.8635134047,25210.8780434309,27290.4774309976,37468.6246771618,37467.8927412919,37323.2242288723,66018.24453726553,27562.038853348444,18716.1727576812,37419.913882442,1.8185240985353968,0.5583724241599436,1.2601516743754533,1.7736547789440666e-07,0.003605603602912916,8.527093465177616e-08
M178T120,178.05006,119.517,Diltiazem,[M+H-C13H19O3N]+,HMDB0014487,C06958,Organoheterocyclic compounds,Benzothiazepines,,1497207.36929211,1726134.66485845,676625.186154021,1005836.03249649,816603.744035537,5642718.2190226,10302725.1647174,9054826.16620343,7673774.69480247,6370422.12381529,2311417.48378353,3513560.90823138,2796425.68113047,3852471.61989141,3044309.90919968,4157697.88922698,4355111.17080938,4408969.0903936,1144481.3993673217,3103637.120447294,7808893.273712238,4307259.383476653,-2.7704230033253845,-1.3311579283871717,-1.439265074938213,6.276863026820009e-05,0.0007647690573080553,0.00039392128859111583
M151T99,151.03881,99.034,DL-Mandelic acid,(M-H)-,HMDB0000703,C01984,Benzenoids,Benzene and substituted derivatives,,196097.163765999,179553.854044987,194454.785874867,189890.310765094,175041.121575233,118119.398625811,53831.0662641521,198035.339828443,46965.458876139,32850.4372489645,207260.87536568,231337.601127911,87954.1997188786,217420.700638258,193875.470412047,149271.007230545,149228.59151169,132595.217082837,187007.447205236,187569.76945255493,89960.34016870192,143698.27194169068,1.0557263799286505,1.0600579610251935,-0.004331581096543154,0.01402722973056396,0.04066063048072967,0.9832638202768451
M134T64_2,134.08033,63.8295,Dl-threonine methyl ester,[M+H]+,,,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",1772779.89007059,2116534.33065002,1651374.5863302,1714123.9799103,1673480.92397321,544538.763644111,591024.280639799,688509.504345593,617203.433480457,455870.553989321,1540167.49719599,1505523.45272705,1478645.81152476,1413078.22318873,1360867.58738165,1250399.62718576,1251183.25631612,1299222.26785612,1785658.7421868637,1459656.514403636,579429.3072198562,1266935.0504526666,1.6237501486737433,1.3329228510403683,0.29082729763337495,1.2455923042767007e-06,1.1801823697797735e-07,0.007234285251343067
M244T250,244.07846,249.566,D-Mannose,(M+CH3CN+Na)+,HMDB0000169,C00159,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,1235850.00695256,1131983.10901298,1330267.44928287,1297637.98794808,1316319.37424197,383631.612392349,558207.999583458,610685.551458453,575691.782551729,468471.168852135,711513.526910884,600440.361962801,641563.016340402,661108.649722509,669419.580423742,770225.758385298,730471.581555869,770583.004953481,1262411.5854876922,656809.0270720676,519337.62296762486,757093.4482982159,1.2814360662544564,0.3388006299650052,0.9426354362894512,8.646920600200583e-07,0.01580647250486356,4.062765640382018e-07
M297T451,296.98142,450.8935,D-Mannose 1-phosphate,(M+K-2H)-,HMDB0006330,C00636,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,793601.430513787,823776.080960443,982449.723627354,806954.845835696,806581.29950766,1544439.31098068,2559422.09640365,1636470.88228578,1619668.11980889,2435768.71062521,998835.95650193,995019.341572694,1607638.24942804,2106095.14235845,2169885.38256368,1506963.46280049,1506838.05802256,1475593.81009096,842672.6760889881,1575494.8144849588,1959153.8240208416,1496465.1103046702,-1.2171854491312935,-0.314425490771238,-0.9027599583600556,0.0010744030217293818,0.28913460065313845,0.021761430836210894
M195T206,195.14742,206.379,Dodecanedioic acid,[M+H-2H2O]+,HMDB0000623,C02678,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,9504.56157554414,11838.9192876317,9966.09663561033,9278.76708950892,9883.73894984465,12469.1076013752,12124.4077902859,13083.7196849129,11572.4467660205,12501.9583035524,5227.53429264205,5251.09009578038,5423.33075137707,5108.40533699922,5974.55839480363,7693.7156684325,7254.83115690301,7711.58010816994,10094.416707627948,5396.98377432047,12350.328029229378,7553.375644501816,-0.2909657085125122,-1.1941736250483863,0.9032079165358741,0.002404972467895997,1.0142797614392215e-08,9.786539541551232e-06
